Student GUID,Name,Research Interests,University Field
83e8709e-997d-4d08-9fdb-f75f23e91278,Laura Williams,"Biochemistry,Analytical Chemistry",Chemistry
2e283da6-35e7-497d-a0d8-b2f0f44b61d6,Cathy Nunez,"Geometry,Topology",Mathematics
5f251129-bafd-4fb0-a4c6-b94d9f34b125,Dr. Aaron Huynh,"Health Economics,Labor Economics",Economics
bf824b57-4307-4fb9-a9dd-de24a991e2fd,Dr. Austin Hicks,"Statistical Mechanics,Nuclear Physics,Condensed Matter Physics",Physics
52cecbf5-46d5-4c62-b574-fe8f54f34d29,Amy Johnson,"Conservation Biology,Genetics,Marine Biology",Biology
9a403d73-152d-43f5-8c5c-2ed184fe2d4d,Sheila Clarke,"Statistics,Differential Equations,Calculus",Mathematics
7430c1c5-1040-402f-9406-a6abfebe64cc,Bailey Mclaughlin,"Probability,Calculus,Mathematical Physics",Mathematics
ff5136e6-ab7f-4168-988c-bdc4d2aabf41,Rebecca Burton,Electrical Engineering,Engineering
2eaf2309-e043-41e8-837f-827063f4a334,Andrea Romero,"Microeconomics,Econometrics,Public Economics",Economics
2a78a455-131a-4a6f-a620-ef9fca516161,Laurie Fields,"Software Engineering,Mechanical Engineering",Engineering
4b7bf2e1-0719-494b-8bbc-52c0e08662a2,Jack Martin,"Forensic Psychology,Psychometrics,Developmental Psychology",Psychology
f9334775-61e2-40a1-a320-9aad4304d7db,Billy Frost,"International Economics,Microeconomics,Health Economics",Economics
7a5f1496-c727-4647-a769-f11d144d926c,Cassandra Hart,"Calculus,Applied Mathematics,Mathematical Physics",Mathematics
512da6ab-1dd1-41d8-868d-7f520b662162,Joshua Maynard,"Cell Biology,Evolutionary Biology,Marine Biology",Biology
25f1202b-2ad9-482f-ad8e-0bc3815754aa,Amanda Steele,"Cloud Computing,Software Engineering,Machine Learning",Computer Science
a8ef041e-b648-492d-ae92-c18a92787025,Roy James,"Cloud Computing,Artificial Intelligence,Data Science",Computer Science
d438b51e-0865-46e9-8007-27cb9a85b128,Thomas Perez,"Quantum Mechanics,Experimental Physics,Particle Physics",Physics
3378ca08-1d4f-48c9-bee2-14a5a20bce49,Allison Jackson,"Organic Chemistry,Polymer Science,Biochemistry",Chemistry
d42199b3-42b4-4660-b885-e3b5ab69fe19,Mckenzie Reid,"Software Engineering,Machine Learning,Data Science",Computer Science
13aa1f13-fa35-4da9-9210-1b6250585348,Amanda Rivera,"Medieval History,Economic History",History
bc4c394e-016b-4912-aed5-43ef12937ebb,Brandon Waller,"Inorganic Chemistry,Polymer Science,Physical Chemistry",Chemistry
b68b227c-7e9a-4f48-9c80-1a16f898ef33,Lance Gonzalez,"Cognitive Psychology,Psychometrics,Developmental Psychology",Psychology
bb8c90b6-465c-4a49-9e1a-e73637047d16,Louis Sweeney,"Electrical Engineering,Mechanical Engineering,Aerospace Engineering",Engineering
5b3e25d4-fed3-499b-a587-210811e3b643,Audrey Holt,"History of Science,Ancient History,Political History",History
3ecdfad8-9d07-4718-b118-922078e10bdc,Blake Guzman,"Behavioral Economics,Microeconomics,Econometrics",Economics
6734b512-c822-4e21-96d2-2a0811fa56b8,Wayne Gentry,"History of Science,Ancient History,World History",History
ee26a180-9350-4319-abbe-03b90be3e26b,Mr. Steven Gay,"Electrical Engineering,Civil Engineering",Engineering
cdaaf577-52b6-4b7f-a748-17e52c69cc71,David Bell,"Behavioral Economics,Econometrics,Health Economics",Economics
438d642e-0098-4825-b532-69979cc469be,Kristy Perkins,"Personality Psychology,Experimental Psychology,Clinical Psychology",Psychology
a4dae62d-de59-4b82-9059-a66aaf060a8f,Evelyn Chavez,"Environmental Chemistry,Materials Science,Analytical Chemistry",Chemistry
53a2c493-3f91-4762-b5aa-1d6e6c5c694c,Margaret Clark,"Differential Equations,Calculus,Mathematical Physics",Mathematics
d0513c62-9491-4205-8f25-595ffa113dde,Michele Paul,"Biochemistry,Microbiology",Biology
4ccdceea-d1bd-42c5-9e13-63ee9cb1cc86,Nicole Bowman,"Statistics,Geometry,Mathematical Physics",Mathematics
6049b2fe-b0ae-4071-b095-e67a9f8ea223,Alejandro Tanner,"Astrophysics,Nuclear Physics,Cosmology",Physics
3081d73a-b504-4148-a042-4ebe58e72f6d,Jennifer Parker,"Cell Biology,Conservation Biology,Microbiology",Biology
60874825-3cb7-4d74-9372-db437e7d6a9b,Nathan House,"Software Engineering,Industrial Engineering,Biomedical Engineering",Engineering
06cca5e3-5590-4989-b8da-d048c7bc0dbc,Jamie Pace,"Social History,Economic History,Political History",History
fb51e9c5-2fe6-448a-994a-d97028efe565,Nicholas Banks,"Statistical Mechanics,Condensed Matter Physics,Quantum Mechanics",Physics
6f048a9f-6e68-4995-b488-f69a858dbae1,Barbara Smith,"History of Science,Economic History,Ancient History",History
e27c807b-1dfd-4e27-8493-52e6c8f08b9c,Michael Stewart,"Experimental Psychology,Health Psychology,Forensic Psychology",Psychology
3efccd59-0cac-4d58-ba4d-7005247c179e,Stephanie Rodriguez,"Software Engineering,Quantum Computing,Data Science",Computer Science
028d0036-279e-4c73-9c69-b8314db6f55a,Robert White,"Statistical Mechanics,Condensed Matter Physics,Particle Physics",Physics
601f2f03-52ae-43ba-9d46-aec2b8f56e55,Tina Jackson,"Evolutionary Biology,Genetics",Biology
8ebd1c12-d47d-4f98-b692-811c2ec08d7c,Eric Johnston,"Biopsychology,Experimental Psychology",Psychology
9d66fa31-80c3-4d74-a5b3-5a701949a4cc,Heather Moody,"Algebra,Applied Mathematics,Mathematical Physics",Mathematics
974a10b6-b138-4fa9-ad3e-084d82ba98f9,Michele Mills,"Creative Writing,Comparative Literature",Literature
9f4fe87a-f3cf-4641-874d-c096b45ebb90,Natalie Rodriguez,"Astrophysics,Photonics,Condensed Matter Physics",Physics
2c864227-fe5b-4bfe-9cd8-3834b8c36180,Jill Dominguez DDS,"Creative Writing,Comparative Literature",Literature
5daf026f-9d06-4255-b2af-f0f150fde119,Ryan Yoder,"Theoretical Physics,Astrophysics,Quantum Mechanics",Physics
e07a8829-403d-4880-9f14-72d6d4cf4578,Wendy Adams,"Cognitive Psychology,Social Psychology,Health Psychology",Psychology
34f7af29-901b-4ead-9ca6-5315617c625b,Jessica Walton,"Cloud Computing,Quantum Computing,Computer Vision",Computer Science
0183871c-e3d7-4c37-a308-64fea796874d,Brendan Crawford,"Behavioral Economics,Public Economics,Labor Economics",Economics
14c8d3e5-5057-40d0-8619-692247b0082d,Janet Frazier,"Inorganic Chemistry,Polymer Science,Biochemistry",Chemistry
3e3da015-e11a-446d-9d56-5295c38a9879,Andre Sutton,"History of Science,Cultural History",History
bfd74660-a64c-4ec8-8aa8-7518ce125c19,Brittany Anderson,"Social Psychology,Developmental Psychology,Clinical Psychology",Psychology
0ac12532-f684-4844-8e47-8ae4283a981b,Angela Scott,"Medieval History,Military History,Social History",History
bed64c5a-fe96-4826-bd20-bc1574f0087d,Joseph Thomas,"Biopsychology,Personality Psychology,Clinical Psychology",Psychology
3e68fee9-a46f-424d-940d-148d764d2b2c,Carl Black,"Cloud Computing,Quantum Computing",Computer Science
c16ea936-70d8-4a8c-b795-cb49c9a307a2,Elizabeth Smith,"History of Science,Economic History,Political History",History
883fb77d-2053-4db5-9028-88b5fe68c08e,Tracy Richardson,"Cognitive Psychology,Biopsychology,Experimental Psychology",Psychology
901a9a63-9c83-46c8-b4f0-a5fdbd91feb0,Charles Yoder,"Biopsychology,Social Psychology,Health Psychology",Psychology
b76e4ee5-2aa8-4b24-b1a8-f1dd8d9523c4,Mr. Steven White PhD,"Cognitive Psychology,Social Psychology,Clinical Psychology",Psychology
e4582f1e-d0e8-466c-9734-4afe22f270de,Sarah Gonzalez,"Inorganic Chemistry,Polymer Science,Theoretical Chemistry",Chemistry
2b4a5713-72a5-486a-9d64-e098693f3d91,Michael Russell,"Ecology,Immunology",Biology
14ce93cc-7fcc-43b5-be60-83de20792072,Jill Drake,"Microeconomics,Labor Economics,Development Economics",Economics
a2461478-0f3f-4052-8c11-a81724b499f4,Anthony Davis,"Forensic Psychology,Psychometrics,Clinical Psychology",Psychology
b4e0ac1d-52d7-4373-bf6f-4758f238340c,Marvin Hall,"Macroeconomics,Econometrics,Labor Economics",Economics
8a920634-a9fb-43a1-bec0-ac81af25f969,Peggy Williams,"Industrial Engineering,Chemical Engineering,Mechanical Engineering",Engineering
dc538cb9-d025-4eb8-bb58-d7e96d839f8d,Christopher Burnett,"Medieval History,Economic History,Modern History",History
756488e7-0b83-44c0-8c90-d5e2f80ab2c4,Samuel Palmer,"Biopsychology,Social Psychology,Psychometrics",Psychology
b1514723-be07-4ab0-a66c-e64cee955e23,Christopher Mcneil,"Blockchain,Software Engineering,Quantum Computing",Computer Science
514a18df-dd96-4faf-930d-933904837713,Karla Sanders,"Theoretical Physics,Condensed Matter Physics,Experimental Physics",Physics
9c08b455-9acb-4be1-86c3-860906604c31,Sarah Patrick,"Software Engineering,Electrical Engineering,Civil Engineering",Engineering
0dc54c4e-da9a-4779-ae37-e55d87deeb86,Tara Taylor,"Organic Chemistry,Biochemistry",Chemistry
797c5b5d-47d2-44d2-83e4-539c461bdcab,Christopher Castaneda,"Blockchain,Artificial Intelligence,Machine Learning",Computer Science
2c34e8c8-f684-4ea9-8ef5-56c047d7b437,Elizabeth Mccall,"Econometrics,Development Economics",Economics
597da05d-9140-4dad-86c4-379cee284c6c,Gabrielle Johnson,"Photonics,Quantum Mechanics,Experimental Physics",Physics
1361b418-48cb-4caa-9bd9-a43e66baf68e,Keith Contreras,"Microeconomics,Health Economics",Economics
888ca715-c2dc-478b-9dc7-4b14437275e4,Colleen Hamilton,"Software Engineering,Machine Learning",Computer Science
64394491-5eb5-4f19-a194-06961437ce3c,Rachel Morris,"Social History,Military History,Political History",History
74681369-a49e-4863-99fc-f0d5b319e3f8,Michelle Sullivan,"Inorganic Chemistry,Polymer Science",Chemistry
416237bb-3a56-426f-80a5-716dfeb71221,Barry Reyes,"Differential Equations,Geometry,Calculus",Mathematics
623bc22c-ac1d-4b0e-82cc-b817d48b1ff1,Janet Garcia,"Materials Science,Biochemistry,Physical Chemistry",Chemistry
3f02e9a0-524c-4584-a692-5f6f6c8506ab,Mr. Benjamin Martinez,"Modern History,Ancient History",History
72dc6610-5316-42fa-a171-16cb4b37666b,Nicholas Diaz,"Computer Vision,Quantum Computing",Computer Science
9920c95e-9cc2-4c8b-84a2-a3cd2c5ced8e,Megan Stevens,"Photonics,Nuclear Physics,Theoretical Physics",Physics
cf39e28a-c319-46ca-9368-2cf17dd12f55,Debra Hampton,"Quantum Computing,Cybersecurity,Data Science",Computer Science
e36ba2fe-e7a7-43d7-bd75-1d80f3474419,Mary Hall,"Astrophysics,Photonics,Cosmology",Physics
dfbc5613-0409-4854-885a-6ff329c337e5,Wendy Powers,"Astrophysics,Photonics,Particle Physics",Physics
529bb3cf-d7e2-442a-9742-0199f228c494,Jennifer Allen,"Astrophysics,Statistical Mechanics",Physics
57f80e9b-995b-44ef-a988-33d14e7c653d,Anthony Zhang,"Military History,Cultural History,World History",History
ea437671-a7e3-4cee-b3a8-221c5ca8ab9f,Nicole Mitchell,"Artificial Intelligence,Human-Computer Interaction,Machine Learning",Computer Science
f8363657-07b2-4b61-8022-ea4df2774a11,Elizabeth Cabrera,"World Literature,Literary Criticism",Literature
f885f53d-24e1-44a4-87ba-a366ff842501,Gregory Mendez,"Computer Vision,Human-Computer Interaction,Quantum Computing",Computer Science
cc473e2f-56f5-438d-8139-39a133a4da70,Tonya Miller,"Inorganic Chemistry,Theoretical Chemistry",Chemistry
e01abc85-31cb-419e-8f51-8a55ba9d3754,Tasha Jones,"Inorganic Chemistry,Physical Chemistry,Medicinal Chemistry",Chemistry
2df2cde1-689d-4688-9dd7-d29531d02e85,Amy Evans,"Econometrics,Public Economics,Labor Economics",Economics
425da989-bbb4-4890-a403-bc2746a4375e,Jennifer Boyd,"International Economics,Health Economics,Labor Economics",Economics
6b4f2b57-7e0b-44b8-8ee5-c88e2ec99bae,Eric Myers,"Differential Equations,Topology,Number Theory",Mathematics
58ad2616-494d-479f-800e-4f44b3e6e370,Lauren Clements,"Differential Equations,Applied Mathematics",Mathematics
6f5db5aa-73bc-419e-a179-af12eb960ec9,Kimberly Lowery,"Environmental Chemistry,Inorganic Chemistry",Chemistry
31a4dd70-8282-47a9-a99c-0e5de7daebce,Haley Durham,"Behavioral Economics,Financial Economics,Development Economics",Economics
32ad792e-9708-4c11-8349-cf5cf4903dff,James Meza,"Topology,Geometry,Calculus",Mathematics
c612afec-407f-4bec-b586-988d6bdc0c64,John Hensley,"Cell Biology,Conservation Biology",Biology
dcb4209e-1bd6-43b2-aa20-fd1d7453b2a7,Monica Rodriguez,"Topology,Calculus,Applied Mathematics",Mathematics
ba423842-90d6-4e11-a892-81230e967d63,Timothy Horton,"Computer Vision,Human-Computer Interaction,Machine Learning",Computer Science
7b6dc5df-c54a-42aa-b79d-53f3cf4608b8,Allen Henderson,"Machine Learning,Cybersecurity,Data Science",Computer Science
cbdb51a5-ec18-4701-b2bd-595ccbd6bf9a,Robert Conley,"Microeconomics,Labor Economics",Economics
c0f46176-9869-4866-bfab-481fad417ded,Calvin Moore,"Materials Science,Inorganic Chemistry,Biochemistry",Chemistry
32f1dc5f-0fbc-4081-9f66-1b1eb7b8c32c,Amy Banks,"Biomedical Engineering,Electrical Engineering,Aerospace Engineering",Engineering
2e208b79-a42a-41f4-8b26-2c4b92808538,Richard Dixon,"Forensic Psychology,Social Psychology,Clinical Psychology",Psychology
dffd1ebc-bbf7-46a5-8d14-7eeb999c5eb3,Bradley Anderson,"Statistical Mechanics,Quantum Mechanics",Physics
83b57b0f-962a-4c58-a446-b9049970e30e,Robert Evans,"Theoretical Chemistry,Biochemistry,Medicinal Chemistry",Chemistry
31a8d431-1910-47ac-9da8-b43492c2c751,Kathleen Davis,"Nuclear Physics,Quantum Mechanics,Particle Physics",Physics
b6b2cc2c-03a9-4916-8d69-6fb79d982e8f,Miguel Hendricks,"Systems Engineering,Biomedical Engineering,Aerospace Engineering",Engineering
cff18dbe-8b24-4935-aaca-45930343a611,Michael White,"Inorganic Chemistry,Organic Chemistry,Biochemistry",Chemistry
ec63fc4a-d7bc-4e96-b4ce-3a68a3140cf0,Emily Andrade,"Ecology,Immunology,Microbiology",Biology
72d818d6-087d-41af-825b-cb4735edab56,Sean Jackson,"Evolutionary Biology,Genetics,Neuroscience",Biology
98685fbf-d90b-4052-a8db-97ef14ae5662,Jon Lewis,"Inorganic Chemistry,Physical Chemistry,Medicinal Chemistry",Chemistry
a0655bb8-0635-4d0c-b59d-980c50e174e6,Rebecca Green,"Materials Science,Biochemistry,Theoretical Chemistry",Chemistry
c9cd6b9c-661f-49e1-aebd-6891efcfd7cf,Jerome Barrett,"Electrical Engineering,Environmental Engineering,Biomedical Engineering",Engineering
c9fe5018-40af-4352-b2d6-839c0ccc2241,Dave Hayes,"Number Theory,Algebra,Applied Mathematics",Mathematics
2a96d049-5806-41a2-8333-beb7cddbd4a2,Ronald Schmidt,"Differential Equations,Geometry,Calculus",Mathematics
3539c04e-3e7e-4609-99cd-36ea100c3b7e,Melissa Schmidt,"Biopsychology,Experimental Psychology,Personality Psychology",Psychology
2d9bf67c-908e-4f7c-81ad-9873b044b078,Mr. Phillip Estrada,"Physical Chemistry,Biochemistry,Analytical Chemistry",Chemistry
2412de35-126f-475a-8b35-e4f9677c3111,Alice White,"Materials Science,Polymer Science,Analytical Chemistry",Chemistry
981434ec-3523-4f5a-bdbb-17742f94d2cd,Donna Campbell,"Industrial Engineering,Electrical Engineering,Civil Engineering",Engineering
c99b2004-63ce-4acc-b531-873b8b861f13,Brandon Sanchez,"Biochemistry,Medicinal Chemistry",Chemistry
fda281d7-59b3-4e3a-a066-890a3bbb48d3,Beth Friedman,"Astrophysics,Photonics",Physics
08f1b486-ddd1-408d-94b2-5e9c32f25f14,Jimmy Vazquez,"Environmental Chemistry,Inorganic Chemistry",Chemistry
8f6ce5e6-991d-46d1-8ac5-886517d70d14,James Griffin,"Biopsychology,Personality Psychology,Clinical Psychology",Psychology
1ba5cfce-2093-432e-824d-ef9d1e590a3f,John Reynolds,"Creative Writing,Literary Criticism,Drama",Literature
255d23ad-6ce3-4df6-9291-1e62714ba81d,Holly Davis,"Quantum Mechanics,Cosmology",Physics
4982daf8-9a85-417e-8b0c-c4f6e3ade534,Alex Jones,"Theoretical Chemistry,Organic Chemistry,Physical Chemistry",Chemistry
56be867f-159a-426d-944b-c4cb89ccee05,Keith Alvarado,"Forensic Psychology,Health Psychology,Clinical Psychology",Psychology
f46f7344-1db0-4adc-b38c-55f7190c9919,Joseph Rivera,"Comparative Literature,Historiography,Literary Criticism",Literature
dcbf42e8-1882-4223-b918-0d71be4a30f1,Kayla Moreno,"Medieval History,Military History,Cultural History",History
c4ec6a82-2356-464c-b033-f481896a12d0,Bradley Soto,"Cultural History,World History",History
1caaaf7c-5154-4bc5-8dd9-fc3250fda39e,Carol Carroll,"Systems Engineering,Software Engineering,Civil Engineering",Engineering
090f01eb-1431-403c-8af5-0fa2d4ade538,Michelle Castro,"Cognitive Psychology,Psychometrics",Psychology
fdaa1f9f-a419-47de-9ca0-47a38149b03b,Theodore Mendez,"Rhetoric,World Literature,Drama",Literature
3c42e471-3e15-4d07-95ac-0f755253c02b,Richard Crawford,"Cell Biology,Ecology,Biochemistry",Biology
e86b6935-34ed-4fba-91bf-5c6f0ee57165,Steven Miller,Financial Economics,Economics
fe5718ce-7539-4282-86f7-3481345dc0b8,William Dunn,"Environmental Chemistry,Organic Chemistry,Analytical Chemistry",Chemistry
4240294a-7370-4d70-be6f-2e4a8279ac44,John Palmer,"Computer Vision,Artificial Intelligence,Human-Computer Interaction",Computer Science
75de8997-85c8-4a0a-8440-068bcb6e5a5e,Ana Sanchez,"Forensic Psychology,Health Psychology,Clinical Psychology",Psychology
8c50e949-b0a1-4d01-83bb-9e9d3b2105aa,Robert Young,"Genetics,Biochemistry,Marine Biology",Biology
6c424e1a-b79d-4d8a-abe7-8e480a53f61d,Madison Johnson,"Astrophysics,Theoretical Physics,Particle Physics",Physics
e9a73669-7825-4f54-98a8-f27b16017966,Ruth Henry,"International Economics,Labor Economics",Economics
7c5e1f76-d7bc-4b12-86f0-c87ee46610a7,William Douglas,"Organic Chemistry,Biochemistry,Physical Chemistry",Chemistry
b5284c70-3d44-49f2-8505-462a3dac9e1a,Dawn Conley,"Ecology,Immunology,Biochemistry",Biology
d11929d8-9485-4fd9-bd72-cc1d05c568ca,Michael Landry,"Theoretical Physics,Quantum Mechanics,Cosmology",Physics
4bcfb9a9-676c-4508-a605-0c171aa9eac3,Jennifer Thomas,"Evolutionary Biology,Marine Biology",Biology
c989b5b1-9f36-4ffc-af19-ec581cf37539,Rebecca Riggs,"Ecology,Immunology",Biology
92f9376f-325f-4fb5-b008-efb971b11cb1,Gary Powers,"Cell Biology,Evolutionary Biology,Immunology",Biology
ddca142f-d2fe-4036-9faf-9ea6f373f7eb,Heather Smith,"Physical Chemistry,Analytical Chemistry",Chemistry
c4a5f53f-eac9-4ea6-b010-47c3dc66549a,Lisa Welch,"Experimental Psychology,Psychometrics",Psychology
87c8c2a8-a1c4-4e63-b104-7b8349d8e891,David Walker,"Artificial Intelligence,Human-Computer Interaction,Data Science",Computer Science
d2349344-0aa5-4748-ace6-d4e419b52309,Mr. David Gilbert III,"Personality Psychology,Social Psychology,Clinical Psychology",Psychology
9422bd45-852a-4ef2-8241-21fc58f569fa,Jeffrey Espinoza,"Number Theory,Mathematical Physics",Mathematics
307ed192-ff7e-4ab5-b3c1-7aadc066c3d9,Steven Guerra,"Novel,Historiography,Drama",Literature
0c7bdfb5-7855-4a74-b212-c2bff02f79fa,Tricia Davidson,"Organic Chemistry,Physical Chemistry",Chemistry
b7d7a4e0-08a0-424e-a31b-cae7a9a9d698,Matthew Ellis,"Rhetoric,World Literature,Drama",Literature
01eb7e67-a65c-47c9-a61c-e5db698671c2,Jennifer Allen,"Cognitive Psychology,Social Psychology,Psychometrics",Psychology
7c1b668b-1f0a-4dce-9f9e-c5dcb3bd2d79,Diana Rosario,"International Economics,Financial Economics,Development Economics",Economics
8426d156-eb22-4706-9442-47394172aa3c,Kevin Jones,"Condensed Matter Physics,Particle Physics",Physics
0f7984c3-cccc-4269-b823-76a55eff46d3,Heather Miller,"Comparative Literature,Historiography,Drama",Literature
df01a474-cd7f-4716-b37a-d4859669372a,Michael Lopez,"International Economics,Development Economics",Economics
20421162-6ce4-47ae-bb30-0227a4baa662,Edward Robinson,"Software Engineering,Electrical Engineering,Civil Engineering",Engineering
56bf8cca-832f-4e7c-babf-af40bcb240fa,Robert Gonzalez,"Artificial Intelligence,Human-Computer Interaction,Machine Learning",Computer Science
88975de0-4fc9-468e-86e6-3a21e498dd01,Justin Turner,"Social Psychology,Psychometrics,Health Psychology",Psychology
aa06d271-4e30-42b9-856c-e68e81cd8773,Jessica Brooks,"Psychometrics,Clinical Psychology",Psychology
2b7db86b-a798-408c-9778-40642ea62ae3,Juan Flynn,"Social History,Economic History,World History",History
